"","Revenue","EPS_Diluted","Free_Cash_Flow","priceEarningsToGrowthRatio","ebitperRevenue","niperEBT","netProfitMargin","returnOnAssets","eBITperRevenue","Return_on_Tangible_Assets","Book_Value_per_Share_Growth","Class"
"14367",9176470588.2353,0.2881,845263157.8947,0,0.078623757195188,-3.0920221606605,-0.007685560053984,-0.0166,0.078623757195188,-0.0166,0,"0"
"14368",490565000,3.51,34949000,20.359452586967,0.099817557306371,0.72924704418171,0.071666343909574,0.1709,0.099817557306371,0.1709,0.1654,"0"
"14369",615101000,2.02,-9437000,12.139103649635,0.051905296853687,0.75862750914664,0.037418245133726,0.1132,0.051905296853687,0.1132,0.0981,"1"
"14370",266814000,0.99,21337000,24.541404906644,0.095887022420113,0.60616576547494,0.056301393480102,0.123,0.095887022420113,0.123,0.0971,"0"
"14371",9.567e+09,0,2.48e+09,0,0,0,0,0,0,0,0,"1"
"14372",839804000,136.01,18750000,17.342495810749,0.0086115331672628,0,0.059622245190544,0.1834,0.0086115331672628,0.1834,-0.3651,"0"
"14373",147843000,1.26,7094000,21.681042345277,0.08055166629465,0.77662534783709,0.06229581380248,0.0775,0.08055166629465,0.0775,0.0855,"1"
"14374",1.3263e+10,4.68,1.476e+09,0,0,0,0,0,0,0,0,"0"
"14375",452503000,1.7,25358000,21.877428033414,0.062121135108497,0.65490027263596,0.040344483903974,0.1018,0.062121135108497,0.1018,0.066,"0"
"14376",90394000,-1.92,31218000,0,0.046363696705534,0,-0.16736730313959,-0.8534,0.046363696705534,-0.8534,0.2227,"0"
"14377",309544000,1.78,22350000,17.704432971129,0.095860362339441,0.75267077814849,0.072151293515623,0.2073,0.095860362339441,0.2073,0.1478,"0"
"14378",385082000,1.33,6854000,15.461800019028,0.042014428095834,0.9411712034384,0.027295485117456,0.0531,0.042014428095834,0.0531,0.052,"0"
"14379",161267000,-0.22,-3927000,0,0.035208691176744,0,-0.031178108354468,-0.0413,0.035208691176744,-0.0413,-0.2103,"0"
"14380",0,0,0,0,0,0,0,0,0,0,0,"0"
"14381",21274000,-0.45,-903000,0,-0.024113941900912,0,-0.050625176271505,-0.4192,-0.024113941900912,-0.4192,0.0603,"0"
"14382",106494132,0.14,-1339304,19.042034263301,0.063893529833174,0.57700281281535,0.03535040785158,0.052,0.063893529833174,0.052,-0.006,"0"
"14383",26077000,-1.18,-6121000,0,-0.4729071595659,0,-0.47900448671243,-4.3644,-0.4729071595659,-4.3644,-1.2151,"0"
"14384",417325000,1.96,-13866000,17.46474080867,0.028510153956748,0.62686177162268,0.017245552027796,0.0417,0.028510153956748,0.0417,0.0756,"0"
"14385",0,0,0,0,0,0,0,0,0,0,0,"1"
"14386",82321268,0.48,478120,15.778038618961,0.089511242708263,0.62148177247804,0.054077774895304,0.0671,0.089511242708263,0.0671,0.1161,"0"
"14387",353470000,2,-20236000,1.3772267206478,-0.0078846861119756,0,0.0090842221404928,0.0223,-0.0078846861119756,0.0223,0.0944,"0"
"14388",647270000,1.78,12872000,16.39557810616,0.07315494306858,0.75103374226121,0.050790242093717,0.0886,0.07315494306858,0.0886,0.0868,"0"
"14389",54513945,-2.52,-1219947,0,-0.40610616237735,0,-0.42991484105581,-1.0741,-0.40610616237735,-1.0741,1.0127,"0"
"14390",10657151,1.99,-10797536,4.1448308952543,2.021778053065,1.0356155394381,1.9781349630872,0,2.021778053065,0,10.1512,"0"
"14391",400277,-2.06,-4423317,0,-17.110838244516,0,-17.730908845624,5.8972,-17.110838244516,5.8972,0.7642,"0"
"14392",4.714e+09,2.18,0,0,0,0,0,0,0,0,0,"0"
"14393",425000,-0.33,-5692000,0,-50.771764705882,0,-51.536470588235,-9.765,-50.771764705882,-9.765,1.8537,"0"
"14394",248626000,0.46,-12095000,9.4075181426926,0.015690233523445,2.6047167392976,0.040868613902005,0.102,0.015690233523445,0.102,0.1062,"0"
"14395",20290287,3.8,-6113852,48.027203623797,0.22275475945707,2.7400367453302,0.61035622610957,0.5138,0.22275475945707,0.5138,0.0072,"1"
"14396",106822000,1.63,1181000,14.597148856291,0.046713223867743,0.6879271070615,0.028271329875868,0.0652,0.046713223867743,0.0652,0.0903,"1"
"14397",72646000,-0.25,-3388000,0,-0.00063320760950362,0,-0.049789389642926,-0.1483,-0.00063320760950362,-0.1483,-0.0338,"0"
"14398",41432863,-2.73,-1888734,0,-0.11696606628415,0,-0.16399472563602,1.5503,-0.11696606628415,1.5503,-0.2678,"0"
"14399",499063000,-0.61,24034000,0,0.048170271088019,-0.86803966437834,-0.038764644944626,-0.0678,0.048170271088019,-0.0678,0.0064,"0"
"14400",0,0,0,0,0,0,0,0,0,0,0,"0"
"14401",56952776,0.93,4451744,16.848528577404,0.080255631437526,0.89498512398647,0.071827596252727,0.0984,0.080255631437526,0.0984,0.0916,"0"
"14402",56236560,-0.44,506200,0,0.012174624479164,0,-0.028506420022846,-0.113,0.012174624479164,-0.113,-0.1071,"0"
"14403",1290447748,0.48,-58098373,7.1552425319244,0.129813070897,0.25888448861242,0.024504466801549,0.0353,0.129813070897,0.0353,0.1199,"0"
"14404",0,0,0,0,0,0,0,0,0,0,0,"1"
"14405",61994918,0.07,-128562,14.200031906921,0.032893857525547,0.99933532933806,0.029660269895026,0.2618,0.032893857525547,0.2618,-0.3557,"0"
"14406",229073619.6319,-0.023,-9320552.1472,0,0.13797570904406,0,-0.012165564155655,-0.0132,0.13797570904406,-0.0132,-0.0858,"0"
"14407",6.873e+09,-0.59,1.494e+09,0,0,0,0,0,0,0,0,"1"
"14408",41384000,-0.66,-2904000,0,-0.18234100135318,0,-0.022182485984922,-0.004,-0.18234100135318,-0.004,0.2744,"1"
"14409",44522000,0.09,-2241000,21.295319040698,0.035600377341539,0.86813880126183,0.030906068909752,0.0185,0.035600377341539,0.0185,-0.0067,"1"
"14410",46742000,0.23,3956000,8.4110310932827,0.1434684010098,1.2889704757534,0.18026614179967,0.1126,0.1434684010098,0.1126,0.1005,"0"
"14411",214568000,1.07,16411000,2.5421754706914,0.14460217739831,1.0084556845261,0.061141456321539,0.578,0.14460217739831,0.578,-1.3931,"0"
"14412",177333000,0.98,10623000,12.319703777811,0.092035887285502,0.90616742927112,0.079291502427636,0.1875,0.092035887285502,0.1875,0.0927,"0"
"14413",415581000,0.84,6360000,2.7908003210531,0.04791364379026,0.68216162943495,0.029979715145784,0.1264,0.04791364379026,0.1264,0.2214,"1"
"14414",2173,-0.07,1499000,0,-0.00046019328117809,0,-0.28209848136217,1e-04,-0.00046019328117809,1e-04,0,"0"
"14415",43939842.8053,-2.1297,1150241.838,0,-0.12294895874203,0,-0.15824578784022,0.0595,-0.12294895874203,0.0595,-0.1252,"0"
"14416",24764613,0.07,-137639,18.076911551991,0.023394106744168,1,0.023394106744168,0.0647,0.023394106744168,0.0647,0.0667,"1"
"14417",124208506,0.39,-13253615,10.041288687736,0.064788058878995,0.88843031872867,0.050542408102067,0.1391,0.064788058878995,0.1391,0.1707,"0"
"14418",127016,-0.24,-5304875,0,-25.832839957171,0,-26.101648611199,-0.2101,-25.832839957171,-0.2101,19.4762,"0"
"14419",5335728,-0.81,-7294063,0,-0.919370140307,0,-0.91997493125587,-0.6033,-0.919370140307,-0.6033,-0.0374,"0"
"14420",79080000,-0.18,-9530000,0,-0.026100151745068,0,-0.028515427415276,-0.0816,-0.026100151745068,-0.0816,-0.0459,"0"
"14421",383906000,-6.76,-36466000,0,-0.12223825623981,0,-0.10903710804207,-0.7249,-0.12223825623981,-0.7249,-13.9491,"0"
"14422",2.452e+09,0,2.91e+08,0,0,0,0,0,0,0,0,"0"
"14423",122544000,-2.68,3134000,0,-0.15971406188797,0,-0.40078665622144,-1.0803,-0.15971406188797,-1.0803,0.995,"0"
"14424",26430000,-0.06,621000,0,-0.034392735527809,0,-0.024177071509648,-0.0441,-0.034392735527809,-0.0441,-0.0246,"1"
"14425",88736549,-19.802,-10614827,0,-1.8971325445618,0,-1.8244903686755,23.2777,-1.8971325445618,23.2777,-0.5837,"0"
"14426",23762536,-7.96,977753,0,-0.81292973106911,0,-0.62348547309934,-0.2433,-0.81292973106911,-0.2433,-0.1652,"0"
"14427",5.425e+09,3.31,1.561e+09,0,0,0,0,0,0,0,0,"0"
"14428",376031000,-0.79,6424000,0,-0.048881608165284,0,-0.061861920958644,-0.1563,-0.048881608165284,-0.1563,-0.1382,"0"
"14429",765815546.7721,0.3136,64453227.9315,66.756352065312,0.13912162324906,0.6928854174027,0.067455879873477,0.1569,0.13912162324906,0.1569,0.0341,"0"
"14430",903592000,-43.55,51953000,0,-0.16091111917768,0,-0.3678186615198,-1.2468,-0.16091111917768,-1.2468,-2.8215,"0"
"14431",1842065,-8.85,-6784325,0,-5.8177681026457,0,-10.348928512295,-4.0696,-5.8177681026457,-4.0696,1.9902,"0"
"14432",538871548.6194,-3.3013,-4693877.551,0,-0.047266530030313,0,-0.067706291213695,-0.1921,-0.047266530030313,-0.1921,-0.1683,"0"
"14433",751166000,0.82,-91058000,15.875556912313,0.043321982091841,0.52707270604142,0.022833834332225,0,0.043321982091841,0,0.0711,"0"
"14434",196859000,-1.05,-3728000,0,-0.044387099396014,0,-0.044798561406895,1.8221,-0.044387099396014,1.8221,-1,"0"
"14435",1.0381e+10,2.7,1.021e+09,0,0,0,0,0,0,0,0,"0"
"14436",2.8e+08,1.33,-4.2e+07,0,0,0,0,0,0,0,0,"0"
"14437",7305902,-0.86,-10752791,0,-1.0919058317508,0,-1.173479058438,-0.6143,-1.0919058317508,-0.6143,6.3929,"1"
"14438",165462612,-0.77,7812637,0,0.031266211366227,0,-0.12364168408027,-0.5953,0.031266211366227,-0.5953,-4.6065,"0"
"14439",118149000,9.27,-872000,4.0966526509129,0.42065527427232,1.121318933541,0.46311860447401,0.4907,0.42065527427232,0.4907,0.3199,"0"
"14440",13448752,-0.56,-4229994,0,-0.50368562079217,0,-0.34723184723757,-0.5634,-0.50368562079217,-0.5634,-0.1822,"1"
"14441",82294000,-0.53,-11096000,0,-0.12918317252777,0,-0.13150411937687,-0.3187,-0.12918317252777,-0.3187,-0.3661,"0"
"14442",12922388,-0.1,400805,0,-0.0091237006658522,0,-0.082150063904597,-0.063,-0.0091237006658522,-0.063,-0.0241,"0"
"14443",440041000,2.25,15862000,0.76960017241503,0.15485829729502,0,0.2542649434939,0.7765,0.15485829729502,0.7765,1.6092,"1"
"14444",440041000,-0.12,0,0,0,0,0,0,0,0,0,"0"
"14445",268199000,-35.04,-44001000,0,-0.24236108262894,0,-0.60648622850943,-2.4236,-0.24236108262894,-2.4236,-1.1411,"1"
"14446",69757300,5.66,-268100,21.692589297142,0.55628586542197,0.67433438953129,0.35237172310282,1.9654,0.55628586542197,1.9654,-3.622,"1"
"14447",31706000,-0.55,4469000,0,-0.29085977417523,0,-0.31924556866208,-0.8049,-0.29085977417523,-0.8049,-0.0737,"0"
"14448",1.18243e+11,-1.03,3.858e+09,0,-0.052654279745947,0,-0.071750547601126,0,-0.052654279745947,0,-0.2463,"0"
"14449",4.1138e+10,4.43,1.132e+09,12.154890649322,0.14332247557003,0.58272727272727,0.07790850308717,0.208,0.14332247557003,0.208,0.0532,"0"
"14450",9.4005e+10,13.85,1.1699e+10,20.280934485738,0.11134514121589,0.83684575046997,0.089973937556513,0.3643,0.11134514121589,0.3643,1.0997,"1"
"14451",7.012e+09,3.41,1.94e+08,6.37873661888,0.1438961779806,1.2308533916849,0.16043924700513,0.1583,0.1438961779806,0.1583,0.1905,"0"
"14452",2425453000,4.34,18130000,10.085765010572,0.082979138330036,2.5148097374543,0.19967074191914,0.1795,0.082979138330036,0.1795,3.8363,"0"
"14453",6.572e+09,1.2,8.63e+08,28.198939634517,0.18122337188071,0.52509179926561,0.065276932440657,0.4021,0.18122337188071,0.4021,0.0409,"0"
"14454",2.1146e+10,5.57,1.806e+09,11.661458832291,0.15979381443299,1.0281776416539,0.15875342854441,0.2036,0.15979381443299,0.2036,0.1916,"0"
"14455",1.1408e+10,5.99,1.529e+09,9.1960379638092,0.32328190743338,1.7412476129854,0.47957573632539,0.1721,0.32328190743338,0.1721,0.3086,"1"
"14456",3.153e+09,2.28,866100000,24.1767485901,0.40098319061212,0.65626240965769,0.26206787186806,0.9346,0.40098319061212,0.9346,0.0253,"1"
"14457",3.1657e+10,7.93,4.916e+09,27.801387196377,0.23808320434659,0.64455353588961,0.15345737119752,0.3143,0.23808320434659,0.3143,0.1363,"0"
"14458",1.296e+10,-0.28,-6.35e+08,0,0.074537037037037,-0.15744680851064,-0.0057098765432099,-0.0081,0.074537037037037,-0.0081,-0.1255,"0"
"14459",3.7784e+10,7.06,-5.85e+08,9.5259528306437,0.098216176159221,0.70526315789474,0.05674359517256,0.1042,0.098216176159221,0.1042,0.0803,"1"
"14460",29737700000,6.68,1048300000,19.051217799083,0.13550812604875,0.68976423231742,0.072604808038281,0,0.13550812604875,0,0.4461,"0"
"14461",4.2622e+10,2.61,-2.8e+08,19.47939120158,0.10435925109099,0.37761413843888,0.030078363286566,0.0459,0.10435925109099,0.0459,-1.2231,"0"
"14462",4.5462e+10,1.26,4.534e+09,119.06890419098,0.10171131934363,0.18421695577816,0.016585280014078,0.0321,0.10171131934363,0.0321,0.0287,"0"
"14463",6820886000,5.15,677340000,15.241886904696,0.15918239947127,0.86272356898313,0.11899700420151,0.5652,0.15918239947127,0.5652,0.1502,"0"
"14464",2.5348e+10,6.95,2.18e+09,25.988278567045,0.13188417232129,0.64499681325685,0.079848508758087,0.3154,0.13188417232129,0.3154,-0.0036,"0"
"14465",5809491000,1.72,328358000,19.635699815204,0.083992728450737,0.61275862960083,0.044896360111411,0.785,0.083992728450737,0.785,0.3934,"1"
"14466",5.9837e+10,5.7,3.617e+09,21.506431019332,0.13877701087956,0.61555104800541,0.076073332553437,0.244,0.13877701087956,0.244,0.112,"0"
"14467",1974013452.237,0.6651,121515266.0218,3.6287221263248,0.29262409176427,0.83017421855457,0.24193302748003,0.0519,0.29262409176427,0.0519,0.0084,"0"
"14468",4315502000,0.53,878583000,22.539852517169,0.072101692920082,0,0.079394471373203,0.123,0.072101692920082,0.123,-0.0983,"0"
"14469",1.5264e+10,2.35,1.436e+09,25.337567086463,0.15349842767296,0.6969696969697,0.099449685534591,0.2325,0.15349842767296,0.2325,0.1582,"0"
"14470",1.2372e+10,3.97,1655300000,24.734575399933,0.21798415777562,0.68317474874852,0.14450371807307,0.4935,0.21798415777562,0.4935,-0.0944,"1"
"14471",5037493000,6.43,-2085039000,7.876742410461,0.46714903623687,0.86725593112569,0.21362828692764,0,0.46714903623687,0,0.1593,"0"
"14472",2.0404e+10,6.68,2.146e+09,11.147166532663,0.17707312291708,0.88654588654589,0.14629484414821,0.4413,0.17707312291708,0.4413,0.181,"0"
"14473",3525100000,-0.83,-100300000,0,0.0099571643357635,0,-0.026070182406173,-0.0248,0.0099571643357635,-0.0248,0.2843,"0"
"14474",4.0534e+10,2,5.021e+09,73.513530766467,0.17819608230128,0.22368611553496,0.038116149405437,0.1182,0.17819608230128,0.1182,-0.1477,"0"
"14475",3.347e+09,0.32,121900000,239.38505928144,0.061726919629519,0.095756880733945,0.0049895428742157,0.0129,0.061726919629519,0.0129,-0.0715,"0"
"14476",2.124e+10,13.36,3.992e+09,9.8077089768484,0.39317325800377,1.4035639412998,0.50433145009416,0.2073,0.39317325800377,0.2073,0.3001,"1"
"14477",6.022e+09,0.83,2.01e+08,19.224529451823,0.020757223513783,0,0.030056459647957,0.1132,0.020757223513783,0.1132,0.0389,"0"
"14478",4.996e+10,6.75,5.299e+09,44.74845494818,0.11949559647718,0.36905433352134,0.039291433146517,0.1894,0.11949559647718,0.1894,-1.5748,"0"
"14479",6606978000,4.22,40647000,11.661991774502,0.065259185061612,0.93802055895503,0.05255246801185,0.2177,0.065259185061612,0.2177,0.2963,"0"
"14480",6.6585e+10,5.61,-3.724e+09,20.660066525314,0.1139896373057,0.68726355611602,0.073665239918901,0.1966,0.1139896373057,0.1966,1.4849,"0"
"14481",1.871e+09,-1.55,9.9e+07,0,0,0,0,0,0,0,0,"1"
"14482",3.0973e+10,9.56,3.448e+09,19.959086572247,0.13495625221968,0.71425067451558,0.094017369967391,0.333,0.13495625221968,0.333,0.1322,"0"
"14483",9466478000,2,150588000,19.403999851418,0.039239091877676,0.8986277139026,0.033272987060235,0.1181,0.039239091877676,0.1181,0.1439,"0"
"14484",512732000,-7.35,-95060000,0,-0.081914138380284,0,-0.30862126803086,-0.0375,-0.081914138380284,-0.0375,-0.0412,"0"
"14485",10041500000,3.77,9.27e+08,17.117106852315,0.16366080764826,0.99758095981272,0.12731165662501,0.1943,0.16366080764826,0.1943,0.0529,"1"
"14486",39363000,-251.4,-40733000,0,0.062190381830653,0,-0.33902395650738,-0.0803,0.062190381830653,-0.0803,-0.1489,"0"
"14487",2058368000,0.61,82343000,58.709799513615,0.052408024221131,0.62174028570344,0.023872310490641,0.0352,0.052408024221131,0.0352,0.0482,"0"
"14488",19520970000,1.36,414966000,37.101438206263,0.019516806798023,0.61074712221836,0.0098036624204637,0.0613,0.019516806798023,0.0613,0.0649,"0"
"14489",6.0319e+10,11.07,-1.86e+08,16.934523250197,0.084401266599247,0.6545097182791,0.049685836966793,0.0977,0.084401266599247,0.0977,0.1706,"0"
"14490",903188000,2.25,90838000,9.6108225006648,0.22131272780418,0.66832195540129,0.14155856809435,0.4035,0.22131272780418,0.4035,0.2507,"0"
"14491",1.0425e+10,10.02,8.2e+08,22.573549573379,0.094772182254197,0.65183537263626,0.05621103117506,0.1896,0.094772182254197,0.1896,-0.0161,"1"
"14492",2.0428e+10,5.97,1.8e+09,28.148474856222,0.11998237712943,0.42151898734177,0.048903465831212,0.1392,0.11998237712943,0.1392,0.0705,"0"
"14493",2.7701e+10,0.2,6.47e+08,65.864890135851,0.060250532471752,0.37311385459534,0.0098191401032454,0,0.060250532471752,0,-0.0493,"0"
"14494",1.0551e+10,18.61,1.732e+09,7.5607133478588,0.34859255046915,1.727621483376,0.5121789403848,0.1805,0.34859255046915,0.1805,0.345,"1"
"14495",1575153000,0,-60750000,0,0.26185583241755,0.57501630198522,0.040307830413934,-0.8134,0.26185583241755,-0.8134,0.0284,"0"
"14496",2675145000,6.19,-9439000,6.3039762820241,0.15764453889415,0.84593714257934,0.1235858243198,0.2039,0.15764453889415,0.2039,0.2521,"0"
"14497",3.272e+09,-0.43,1.9e+07,0,0.014669926650367,0,-0.22310513447433,0.1203,0.014669926650367,0.1203,-0.2529,"0"
"14498",1.4314e+10,4.86,2.119e+09,32.486811672415,0.24661170881654,0.51590214067278,0.11785664384519,0.281,0.24661170881654,0.281,0.1043,"0"
"14499",3845578000,0.71,387174000,49.901964266324,0.14649111264939,0.87630620495023,0.047800616708334,0.0455,0.14649111264939,0.0455,0.0984,"0"
"14500",2.6004e+10,16.34,1.685e+09,18.114330456605,0.17647285033072,0.67841097186096,0.11032918012613,0.2091,0.17647285033072,0.2091,0.3911,"0"
"14501",2249538000,7.91,609965000,23.86811568495,0.44486290073784,0.82834409516669,0.32904534175462,-2.0238,0.44486290073784,-2.0238,0.2113,"0"
"14502",1712500000,0.64,144800000,32.004578137652,0.10394160583942,0.82608695652174,0.043270072992701,0.0629,0.10394160583942,0.0629,0.785,"0"
"14503",6829600000,3.77,183600000,21.519157334748,0.069198781773457,0.69186046511628,0.041817968841513,0.1564,0.069198781773457,0.1564,0.1464,"0"
"14504",1988454000,2.68,133989000,17.888224022692,0.10683676866551,0.68767346430591,0.066663850408408,0.4695,0.10683676866551,0.4695,0.2554,"1"
"14505",19456400000,4.75,869200000,14.935247707736,0.11939002076438,0.77080936824184,0.086100203532,0.1727,0.11939002076438,0.1727,0.1851,"0"
"14506",14197600000,5.05,1303700000,16.524445183857,0.11259649518228,0.94200173560891,0.091747901053699,0.4583,0.11259649518228,0.4583,0.1111,"1"
"14507",1200211000,-2.83,-47267000,0,-0.096687999026838,0,-0.07036679383875,-0.1866,-0.096687999026838,-0.1866,-0.1216,"0"
"14508",521212000,0.47,53421000,35.806094522395,0.097323162168177,1.0049930999875,0.076847808569258,0.1342,0.097323162168177,0.1342,0.0943,"1"
"14509",2582900000,9.16,409200000,11.437799935135,0.37655348639127,1.1027051811096,0.3724495721863,0.1186,0.37655348639127,0.1186,0.1423,"0"
"14510",525229000,0.07,267909000,107.35816006617,0.29451344080392,1,0.029522360722656,0.0036,0.29451344080392,0.0036,-0.03,"0"
"14511",7189568000,6.18,344638000,18.356061856023,0.086795757408512,1.1529200875615,0.095452605775479,0.2018,0.086795757408512,0.2018,0.3302,"0"
"14512",1.4198e+10,1.14,4.8e+08,49.082761643678,0.065995210593041,0.40235910878113,0.021622763769545,0.0504,0.065995210593041,0.0504,0.0392,"0"
"14513",6920948000,2.69,478028000,23.352457914355,0.10367900466815,0.681959760688,0.070704909211859,0.248,0.10367900466815,0.248,0.092,"1"
"14514",2116737000,2.8,83983000,13.685132318657,0.069352026255506,1.4035224859398,0.095849885932924,0.1339,0.069352026255506,0.1339,0.1875,"0"
"14515",1866131000,1.19,2571000,41.67231816018,0.071251696692247,0.6635279960892,0.047277495524162,0.2473,0.071251696692247,0.2473,0.1707,"0"
"14516",5148468185.3888,12.9144,694422623.7235,10.96924732225,0.4533109551419,0.96277021617292,0.36695148001221,0.1493,0.4533109551419,0.1493,0.5064,"0"
"14517",2845700000,3.63,584800000,18.63132444111,0.2855185015989,0.91905681191395,0.23421302315775,0.8038,0.2855185015989,0.8038,0.1815,"0"
"14518",297141000,-1.97,-5826000,0,-0.62065484063122,0,-0.68980383050471,-0.1976,-0.62065484063122,-0.1976,-0.2726,"0"
"14519",2278200000,2.05,114800000,14.844391276968,0.085242735492933,0.69217877094972,0.054385040821701,0.2944,0.085242735492933,0.2944,0.1227,"0"
"14520",4390500000,1.005,472700000,26.12887148289,0.20093383441521,0.66269614019013,0.13178453479103,0.2335,0.20093383441521,0.2335,0.0873,"0"
"14521",4142600000,2.7,340500000,26.522810893513,0.12815623038671,0.66939778779189,0.078887655095834,0.738,0.12815623038671,0.738,-0.0375,"1"
"14522",1.5381e+10,2.45,2.81e+08,31.283382352941,0.034133021259996,1.4107883817427,0.022105194720759,0.1045,0.034133021259996,0.1045,0.2768,"0"
"14523",8306500000,2.32,377800000,30.116510729614,0.043953530367784,0.5825,0.022440257629567,0.0757,0.043953530367784,0.0757,0.1174,"0"
"14524",8.848e+09,4.25,5.13e+08,10.020941335014,0.045094936708861,1.7109004739336,0.040800180831826,0.0307,0.045094936708861,0.0307,1.798,"0"
"14525",6.641e+09,15.73,8.86e+08,10.906728943997,0.22767655473573,1.2843511450382,0.20268031922903,0.1603,0.22767655473573,0.1603,0.8769,"0"
"14526",4204100000,5.15,6.64e+08,27.45667351589,0.47291929307105,0.56222958925662,0.23800575628553,1.1878,0.47291929307105,1.1878,0.7302,"0"
"14527",4.171e+09,3.06,1.85e+08,6.3325894009217,0.06281467274035,1.8008298755187,0.10405178614241,0.8967,0.06281467274035,0.8967,0.635,"0"
"14528",1247424000,0.02,-23851000,0,0.052072911856754,0.22578288100209,0.0017339733723257,0.0043,0.052072911856754,0.0043,0,"0"
